Product Link,Title,Category,Price,Color,Size,Description,Pictures
https://www.yoox.com/us/13958769UU/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,BALMAIN,CASUAL PANTS,$247,Black,"32, 34","plain weave, brand logo, solid color, high waisted, tapered leg, regular fit, zipper closure, hook-and-eye closure, multipockets, chinos","https://www.yoox.com/images/items/13/13958769UU_10_f.jpg, https://www.yoox.com/images/items/13/13958769UU_10_r.jpg, https://www.yoox.com/images/items/13/13958769UU_10_d.jpg, https://www.yoox.com/images/items/13/13958769UU_10_a.jpg"
https://www.yoox.com/us/30306596KE/item#dept=clothingmen&queryID=927cac17bdfbff00f3b9358db530d280,AMIRI,CASUAL PANTS,$182,Light green,,"satin, brand logo, multicolor, relaxed fit, zipper fastening, hook fastenings, multipockets, dry clean, do not bleach, do not tumble dry, pajama pants","https://www.yoox.com/images/items/30/30306596KE_10_f.jpg, https://www.yoox.com/images/items/30/30306596KE_10_r.jpg, https://www.yoox.com/images/items/30/30306596KE_10_d.jpg, https://www.yoox.com/images/items/30/30306596KE_10_a.jpg"
https://www.yoox.com/us/14203079NR/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,ROBERTO CAVALLI,TURTLENECKS,$99,Black,"L, XL, XXL","knitted, lightweight knit, brand logo, solid color, turtleneck, long sleeves, no pockets, large sized","https://www.yoox.com/images/items/14/14203079NR_10_f.jpg, https://www.yoox.com/images/items/14/14203079NR_10_r.jpg, https://www.yoox.com/images/items/14/14203079NR_10_d.jpg, https://www.yoox.com/images/items/14/14203079NR_10_a.jpg"
https://www.yoox.com/us/14456362WI/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,MM6 MAISON MARGIELA,SWEATERS,$421,Ivory,"XS, S, M, L","knitted, woven, medium-weight knit, no appliqués, two-tone, crewneck, long sleeves, without pockets, contains non-textile parts of animal origin, specialist clean or dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/14/14456362WI_10_f.jpg, https://www.yoox.com/images/items/14/14456362WI_10_r.jpg, https://www.yoox.com/images/items/14/14456362WI_10_d.jpg, https://www.yoox.com/images/items/14/14456362WI_10_a.jpg"
https://www.yoox.com/us/30115053GN/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,DSQUARED2,DENIM PANTS,$231,Blue,,"denim, stained effect, brand logo, contrasting applications, solid colour with appliqués, dark wash, mid rise, belt loops, tapered leg, slim-leg pants, button closing, five pockets, skinny model","https://www.yoox.com/images/items/30/30115053GN_10_f.jpg, https://www.yoox.com/images/items/30/30115053GN_10_r.jpg, https://www.yoox.com/images/items/30/30115053GN_10_d.jpg, https://www.yoox.com/images/items/30/30115053GN_10_a.jpg"
https://www.yoox.com/us/30358348FW/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,OFF-WHITE™,CASUAL PANTS,$727,Black,"32, 34, 36","cargo pants, shell, brand logo, solid color, high waisted, regular fit, button fastenings, multipockets, dry clean, do not bleach, do not tumble dry","https://www.yoox.com/images/items/30/30358348FW_10_f.jpg, https://www.yoox.com/images/items/30/30358348FW_10_r.jpg, https://www.yoox.com/images/items/30/30358348FW_10_d.jpg, https://www.yoox.com/images/items/30/30358348FW_10_a.jpg"
https://www.yoox.com/us/30346434UG/item#dept=clothingmen&queryID=36a38a35455dca569ccbf2d438dbf3e2,DRKSHDW by RICK OWENS,DENIM PANTS,$692,Black,"29, 31","skinny jeans, denim, coated effect, distressed, solid color, no appliqués, colored wash, mid rise, belt loops, slim fit, button fastenings, multipockets, stretch, hand wash, do not bleach, do not tumble dry",
https://www.yoox.com/us/10072887IJ/item#dept=clothingmen&queryID=91c2eea43b7f6c8b25505df0a516b8d3,DSQUARED2,HOODED SWEATSHIRTS,$187,Brown,"XS, S, M, L","sweatshirt fleece, print, solid color, hooded collar, long sleeves, french terry lining, no pockets","https://www.yoox.com/images/items/10/10072887IJ_10_f.jpg, https://www.yoox.com/images/items/10/10072887IJ_10_r.jpg, https://www.yoox.com/images/items/10/10072887IJ_10_d.jpg, https://www.yoox.com/images/items/10/10072887IJ_10_a.jpg"
https://www.yoox.com/us/49853725JD/item#dept=clothingmen&queryID=2fde65b7d85e51e19725d90b9482182d,AMIRI,BLAZERS,$390,Midnight blue,,"boiled wool, no appliqués, solid color, lapel collar, double-breasted, long sleeves, button fastenings, double-breasted jacket","https://www.yoox.com/images/items/49/49853725JD_10_f.jpg, https://www.yoox.com/images/items/49/49853725JD_10_r.jpg, https://www.yoox.com/images/items/49/49853725JD_10_d.jpg, https://www.yoox.com/images/items/49/49853725JD_10_a.jpg"
https://www.yoox.com/us/10465178SN/item#dept=clothingmen&queryID=84ebd60d4c23452eacfb3b7ba0fdba40,THOM BROWNE,POLO SHIRTS,$295,Grey,"0, 1","jersey, brand logo, multicolor, polo collar, long sleeves, button fastenings, hand wash or dry clean, do not tumble dry, do not bleach","https://www.yoox.com/images/items/10/10465178SN_10_f.jpg, https://www.yoox.com/images/items/10/10465178SN_10_r.jpg, https://www.yoox.com/images/items/10/10465178SN_10_d.jpg, https://www.yoox.com/images/items/10/10465178SN_10_a.jpg"
https://www.yoox.com/us/30023090RI/item#dept=clothingmen&queryID=de6ce6ef4e6a809b0ef2e1bde7b692d1,8 by YOOX,NULL,$32,Navy,"30, 32, 34, 36","Stylish and lightweight, these shorts are designed with a straight-leg cut and two side pockets. Made in Italy, the design is made of a solid-colored organic cotton-blend twill and is completed with belt loops and a zipper and button closure.The model is wearing an Italian size M/48. This garment contains a Digital ID, meaning you can discover a world of exclusive content about your piece; scan the QR code on the item's care label.","https://www.yoox.com/images/items/30/30023090RI_10_f.jpg, https://www.yoox.com/images/items/30/30023090RI_10_r.jpg, https://www.yoox.com/images/items/30/30023090RI_10_d.jpg, https://www.yoox.com/images/items/30/30023090RI_10_e.jpg, https://www.yoox.com/images/items/30/30023090RI_10_a.jpg"
https://www.yoox.com/us/30264864BR/item#dept=clothingmen&queryID=36a38a35455dca569ccbf2d438dbf3e2,DSQUARED2,SHORTS & BERMUDA,$307,Black,"XS, XL","french terry, brand logo, multicolor, high waisted, regular fit, multipockets, pants","https://www.yoox.com/images/items/30/30264864BR_10_f.jpg, https://www.yoox.com/images/items/30/30264864BR_10_r.jpg, https://www.yoox.com/images/items/30/30264864BR_10_d.jpg, https://www.yoox.com/images/items/30/30264864BR_10_a.jpg"
https://www.yoox.com/us/30058768FW/item#dept=clothingmen&queryID=91c2eea43b7f6c8b25505df0a516b8d3,BALMAIN,CASUAL PANTS,$331,Black,"32, 34","Coated fabric, Solid color, Multipockets, Comfort fit, Tapered leg","https://www.yoox.com/images/items/30/30058768FW_10_f.jpg, https://www.yoox.com/images/items/30/30058768FW_10_r.jpg, https://www.yoox.com/images/items/30/30058768FW_10_d.jpg, https://www.yoox.com/images/items/30/30058768FW_10_a.jpg"
https://www.yoox.com/us/10517694SP/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,GCDS,T-SHIRTS,$77,Military green,,"jersey, embroidered logo, camouflage-print, crewneck, long sleeves, machine wash or dry clean, do not bleach, do not tumble dry, printed t-shirt","https://www.yoox.com/images/items/10/10517694SP_10_f.jpg, https://www.yoox.com/images/items/10/10517694SP_10_r.jpg, https://www.yoox.com/images/items/10/10517694SP_10_d.jpg, https://www.yoox.com/images/items/10/10517694SP_10_a.jpg"
https://www.yoox.com/us/10412772IE/item#dept=clothingmen&queryID=84ebd60d4c23452eacfb3b7ba0fdba40,ROBERTO CAVALLI,T-SHIRTS,$123,Black,"XS, S, M, L, XL","jersey, no appliqués, solid color with print, crewneck, short sleeves, no pockets, logo-print t-shirt","https://www.yoox.com/images/items/10/10412772IE_10_f.jpg, https://www.yoox.com/images/items/10/10412772IE_10_r.jpg, https://www.yoox.com/images/items/10/10412772IE_10_d.jpg, https://www.yoox.com/images/items/10/10412772IE_10_a.jpg"
https://www.yoox.com/us/49846539DM/item#dept=clothingmen&queryID=2fde65b7d85e51e19725d90b9482182d,EMPORIO ARMANI,BLAZERS,$257,Black,"36, 44","shell, no appliqués, checked, solid color, lapel collar, single-breasted , long sleeves, button fastenings, multipockets, single-breasted jacket","https://www.yoox.com/images/items/49/49846539DM_10_f.jpg, https://www.yoox.com/images/items/49/49846539DM_10_r.jpg, https://www.yoox.com/images/items/49/49846539DM_10_d.jpg, https://www.yoox.com/images/items/49/49846539DM_10_a.jpg"
https://www.yoox.com/us/13210087RX/item#dept=clothingmen&queryID=91c2eea43b7f6c8b25505df0a516b8d3,8 by YOOX,NULL,$33,Midnight blue,,"Tailored styling defines these Italian-made pants in solid-color flannel with turn-up cuffs. Designed with four pockets, they feature a zipper and hook fastening, a high-waisted cut, and a slim fit. The model is wearing a size M/48","https://www.yoox.com/images/items/13/13210087RX_10_f.jpg, https://www.yoox.com/images/items/13/13210087RX_10_r.jpg, https://www.yoox.com/images/items/13/13210087RX_10_d.jpg, https://www.yoox.com/images/items/13/13210087RX_10_e.jpg, https://www.yoox.com/images/items/13/13210087RX_10_a.jpg"
https://www.yoox.com/us/30134649HQ/item#dept=clothingmen&queryID=84ebd60d4c23452eacfb3b7ba0fdba40,8 by YOOX,CASUAL PANTS,$32,Military green,"32, 34","plain weave, no appliqués, solid color, mid rise, elasticized waist, tapered leg, comfort fit, self-tie closure, multipockets, stretch, chinos","https://www.yoox.com/images/items/30/30134649HQ_10_f.jpg, https://www.yoox.com/images/items/30/30134649HQ_10_r.jpg, https://www.yoox.com/images/items/30/30134649HQ_10_d.jpg, https://www.yoox.com/images/items/30/30134649HQ_10_e.jpg, https://www.yoox.com/images/items/30/30134649HQ_10_a.jpg"
https://www.yoox.com/us/48329943LT/item#dept=clothingmen&queryID=84ebd60d4c23452eacfb3b7ba0fdba40,DIESEL,SLEEPWEAR,$127,Sage green,"S, M, L","jersey, brand logo, solid color, hooded collar, long sleeves, single pocket, stretch, pyjama set","https://www.yoox.com/images/items/48/48329943LT_10_f.jpg, https://www.yoox.com/images/items/48/48329943LT_10_r.jpg, https://www.yoox.com/images/items/48/48329943LT_10_d.jpg"
https://www.yoox.com/us/16330967GF/item#dept=clothingmen&queryID=91c2eea43b7f6c8b25505df0a516b8d3,BALMAIN,SHELL JACKETS,"$1,462",Military green,,"shell, no appliqués, logo-print, crewneck, single-breasted , long sleeves, goose down interior, zipper fastening, multipockets, pocket with zipper, contains non-textile parts of animal origin, single-breasted jacket, small sized","https://www.yoox.com/images/items/16/16330967GF_10_f.jpg, https://www.yoox.com/images/items/16/16330967GF_10_r.jpg, https://www.yoox.com/images/items/16/16330967GF_10_e.jpg, https://www.yoox.com/images/items/16/16330967GF_10_a.jpg"
https://www.yoox.com/us/14449414QT/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,ROBERTO COLLINA,SWEATERS,$67,Cream,"38, 42","wool, lightweight knit, no appliqués, striped, crewneck, long sleeves, no pockets, hand wash or dry clean, do not tumble dry, do not bleach","https://www.yoox.com/images/items/14/14449414QT_10_f.jpg, https://www.yoox.com/images/items/14/14449414QT_10_r.jpg, https://www.yoox.com/images/items/14/14449414QT_10_d.jpg, https://www.yoox.com/images/items/14/14449414QT_10_a.jpg"
https://www.yoox.com/us/13847003GT/item#dept=clothingmen&queryID=754eb256a709a9245e0115ffbf0334b8,POLO RALPH LAUREN,DENIM PANTS,$120,Blue,,"denim, faded, brand logo, solid color, dark wash, mid rise, button closing, zipper closure, multipockets, straight-leg model","https://www.yoox.com/images/items/13/13847003GT_10_f.jpg, https://www.yoox.com/images/items/13/13847003GT_10_r.jpg, https://www.yoox.com/images/items/13/13847003GT_10_d.jpg, https://www.yoox.com/images/items/13/13847003GT_10_e.jpg, https://www.yoox.com/images/items/13/13847003GT_10_a.jpg"
https://www.yoox.com/us/10448913CK/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,DIESEL,HOODED SWEATSHIRTS,$77,Red,"S, M, L, XL, XXL","french terry, brand logo, solid color, hooded, long sleeves, multipockets, machine wash, do not tumble dry, do not bleach","https://www.yoox.com/images/items/10/10448913CK_10_f.jpg, https://www.yoox.com/images/items/10/10448913CK_10_r.jpg, https://www.yoox.com/images/items/10/10448913CK_10_d.jpg, https://www.yoox.com/images/items/10/10448913CK_10_a.jpg"
https://www.yoox.com/us/13583782KP/item#dept=clothingmen&queryID=8a03da67d52e9417fdcc2a01b28f499d,POLO RALPH LAUREN,CASUAL PANTS,$112,Light grey,"M, XL, XXL","sweatshirt fleece, embroidered detailing, brand logo, solid color, high waisted, tapered leg, comfort fit, fleece lining, drawstring closure, with elastic bottom, multipockets, sporty","https://www.yoox.com/images/items/13/13583782KP_10_f.jpg, https://www.yoox.com/images/items/13/13583782KP_10_r.jpg, https://www.yoox.com/images/items/13/13583782KP_10_d.jpg, https://www.yoox.com/images/items/13/13583782KP_10_e.jpg, https://www.yoox.com/images/items/13/13583782KP_10_a.jpg"
https://www.yoox.com/us/16339873FX/item#dept=clothingmen&queryID=2fde65b7d85e51e19725d90b9482182d,EMPORIO ARMANI,JACKETS,$172,Black,"36, 38, 40, 42","woven, brand logo, checked, hooded, single-breasted , long sleeves, fully lined, zipper fastening, multipockets, stretch, machine wash, do not tumble dry, do not bleach, generic outerwear","https://www.yoox.com/images/items/16/16339873FX_10_f.jpg, https://www.yoox.com/images/items/16/16339873FX_10_r.jpg, https://www.yoox.com/images/items/16/16339873FX_10_d.jpg, https://www.yoox.com/images/items/16/16339873FX_10_a.jpg, https://www.yoox.com/images/items/16/16339873FX_10_b.jpg"
https://www.yoox.com/us/30161183WC/item#dept=clothingmen&queryID=927cac17bdfbff00f3b9358db530d280,DRKSHDW by RICK OWENS,SHORTS & BERMUDA,$213,Midnight blue,,"denim, no appliqués, solid color, colored wash, high waisted, belt loops, straight leg, regular fit, button closing, multipockets, cargo","https://www.yoox.com/images/items/30/30161183WC_10_f.jpg, https://www.yoox.com/images/items/30/30161183WC_10_r.jpg, https://www.yoox.com/images/items/30/30161183WC_10_d.jpg, https://www.yoox.com/images/items/30/30161183WC_10_a.jpg"
https://www.yoox.com/us/30371733DI/item#dept=clothingmen&queryID=8895446d80e0f5e779236d76b6f9f558,HUGO,CASUAL PANTS,$112,Beige,"S, L, XL","casual pants, woven, brand logo, solid color, high waisted, elasticized waist, tapered leg, relaxed fit, drawstring fastening, elasticated hem, multipockets, machine wash, do not bleach, tumble dry","https://www.yoox.com/images/items/30/30371733DI_10_f.jpg, https://www.yoox.com/images/items/30/30371733DI_10_r.jpg, https://www.yoox.com/images/items/30/30371733DI_10_d.jpg, https://www.yoox.com/images/items/30/30371733DI_10_a.jpg"
https://www.yoox.com/us/14469674UW/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,BRUNELLO CUCINELLI,JACKETS,"$2,988",Light grey,"40, 42","casual jacket, cable-knit, medium-weight knit, no appliqués, solid color, mélange, turtleneck, single-breasted , long sleeves, synthetic filling, zipper fastening, multipockets, this brand runs large","https://www.yoox.com/images/items/14/14469674UW_10_f.jpg, https://www.yoox.com/images/items/14/14469674UW_10_r.jpg"
https://www.yoox.com/us/30178441UR/item#dept=clothingmen&queryID=2fde65b7d85e51e19725d90b9482182d,8 by YOOX,CASUAL PANTS,$43,Beige,"30, 34","chinos, corduroy, ribbed, darts, solid color, mid rise, belt loops, tapered leg, regular fit, 1 button, zipper fastening, multipockets","https://www.yoox.com/images/items/30/30178441UR_10_f.jpg, https://www.yoox.com/images/items/30/30178441UR_10_r.jpg, https://www.yoox.com/images/items/30/30178441UR_10_d.jpg, https://www.yoox.com/images/items/30/30178441UR_10_e.jpg, https://www.yoox.com/images/items/30/30178441UR_10_a.jpg"
https://www.yoox.com/us/30337809FA/item#dept=clothingmen&queryID=36a38a35455dca569ccbf2d438dbf3e2,LIU •JO MAN,CASUAL PANTS,$40,Sky blue,,"woven, brand logo, tartan pattern, high waisted, drawstring waist, straight leg, regular fit, button fastenings, elasticated hem, multipockets, stretch, machine wash, do not bleach, do not tumble dry, casual pants","https://www.yoox.com/images/items/30/30337809FA_10_f.jpg, https://www.yoox.com/images/items/30/30337809FA_10_r.jpg, https://www.yoox.com/images/items/30/30337809FA_10_d.jpg, https://www.yoox.com/images/items/30/30337809FA_10_a.jpg"
https://www.yoox.com/us/10451641FG/item#dept=clothingmen&queryID=2fde65b7d85e51e19725d90b9482182d,DIESEL,PATTERNED SHIRTS,$140,Black,"36, 38, 40, 42, 44","woven, jersey, brand logo, multicolor, button-down collar, long sleeves, button fastenings, no pockets, hand wash, do not tumble dry, do not bleach, regular-fit shirt","https://www.yoox.com/images/items/10/10451641FG_10_f.jpg, https://www.yoox.com/images/items/10/10451641FG_10_r.jpg, https://www.yoox.com/images/items/10/10451641FG_10_d.jpg, https://www.yoox.com/images/items/10/10451641FG_10_a.jpg"
https://www.yoox.com/us/48295519XG/item#dept=clothingmen&queryID=36dd5fdb82191d81ef908f3e083cdb0a,PHILIPP PLEIN,UNDERSHIRTS,$58,White,L,"jersey, brand logo, embroidered detailing, solid color, v-neck, short sleeves, stretch","https://www.yoox.com/images/items/48/48295519XG_10_f.jpg, https://www.yoox.com/images/items/48/48295519XG_10_r.jpg, https://www.yoox.com/images/items/48/48295519XG_10_d.jpg, https://www.yoox.com/images/items/48/48295519XG_10_a.jpg"
https://www.yoox.com/us/10189293HX/item#dept=clothingmen&queryID=754eb256a709a9245e0115ffbf0334b8,GAZZARRINI,PATTERNED SHIRTS,$42,Charcoal,"S, M, L, XL","plain weave, no appliqués, paisley-print, classic neckline, long sleeves, button closing, no pockets, stretch","https://www.yoox.com/images/items/10/10189293HX_10_f.jpg, https://www.yoox.com/images/items/10/10189293HX_10_r.jpg, https://www.yoox.com/images/items/10/10189293HX_10_d.jpg, https://www.yoox.com/images/items/10/10189293HX_10_a.jpg"
https://www.yoox.com/us/16250486II/item#dept=clothingmen&queryID=505f6848ac8302680fc36b10e4decab9,AS65,SHELL JACKETS,$486,Military green,,"techno fabric, side seam stripes, solid color, neckline with removable hood, single-breasted , long sleeves, cuffs with elastic, internal padding, multipockets, pocket with zipper, single-breasted jacket","https://www.yoox.com/images/items/16/16250486II_10_f.jpg, https://www.yoox.com/images/items/16/16250486II_10_r.jpg, https://www.yoox.com/images/items/16/16250486II_10_d.jpg, https://www.yoox.com/images/items/16/16250486II_10_a.jpg"
